id,question,reference_answer,student_answer,label,human_score,subject
503,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,এই প্রশ্নের উত্তরে নিম্নলিখিত বিষয়গুলি উল্লেখযোগ্য: জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে...,correct,99,ইতিহাস
504,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,আমি মনে করি এটি একেবারে ভিন্ন ছিল এবং সবাই ভুল জানে।,incorrect,29,ইতিহাস
505,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়। এটি পরীক্ষায় খুবই গুরুত্বপূর্ণ।,correct,88,ইতিহাস
506,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃত তবে আরও তথ্য প্রয়োজন।,partially_correct,53,ইতিহাস
507,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,প্রশ্নটি অস্পষ্ট এবং উত্তর দেওয়া খুবই কঠিন।,incorrect,20,ইতিহাস
508,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়,partially_correct,64,ইতিহাস
509,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,আমি মনে করি এটি একেবারে ভিন্ন ছিল এবং সবাই ভুল জানে।,incorrect,28,ইতিহাস
510,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃত তবে আরও তথ্য প্রয়োজন।,partially_correct,57,ইতিহাস
511,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃত তবে আরও তথ্য প্রয়োজন।,partially_correct,58,ইতিহাস
512,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়,partially_correct,67,ইতিহাস
513,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়,partially_correct,67,ইতিহাস
514,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,প্রশ্নটি অস্পষ্ট এবং উত্তর দেওয়া খুবই কঠিন।,incorrect,18,ইতিহাস
515,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,correct,99,ইতিহাস
516,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,এই প্রশ্নের উত্তরে নিম্নলিখিত বিষয়গুলি উল্লেখযোগ্য: জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে...,correct,90,ইতিহাস
517,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়। এটি পরীক্ষায় খুবই গুরুত্বপূর্ণ।,correct,85,ইতিহাস
518,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,আমি মনে করি এটি একেবারে ভিন্ন ছিল এবং সবাই ভুল জানে।,incorrect,14,ইতিহাস
519,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,এই বিষয়ে ভিন্নমত রয়েছে এবং সবাই একমত নয়।,incorrect,30,ইতিহাস
520,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড বর্ণনা কর।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়ার নিরস্ত্র ভারতীয় জনগণের উপর গুলিবর্ষণ করেন এবং প্রায় ৪০০ থেকে ১০০০ মানুষ নিহত হয়।,জলিয়ানওয়ালা বাগ হত্যাকাণ্ড ১৯১৯ সালের ১৩ এপ্রিল অ্যামৃতসরে সংঘটিত হয়। জেনারেল ডায়,partially_correct,63,ইতিহাস
521,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,আমি মনে করি এটি একেবারে ভিন্ন ছিল এবং সবাই ভুল জানে।,incorrect,5,ইতিহাস
522,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,এই প্রশ্নের উত্তরে নিম্নলিখিত বিষয়গুলি উল্লেখযোগ্য: পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।...,correct,91,ইতিহাস
523,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতি তবে আরও তথ্য প্রয়োজন।,partially_correct,45,ইতিহাস
524,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়,partially_correct,65,ইতিহাস
525,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,correct,88,ইতিহাস
526,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,এটি আমার জানা নেই তবে অনেক মতামত রয়েছে।,incorrect,12,ইতিহাস
527,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,এটি আমার জানা নেই তবে অনেক মতামত রয়েছে।,incorrect,34,ইতিহাস
528,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত,partially_correct,61,ইতিহাস
529,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,অধিকাংশ তথ্য সঠিক: পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ...,partially_correct,59,ইতিহাস
530,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,অধিকাংশ তথ্য সঠিক: পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ...,partially_correct,50,ইতিহাস
531,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতি তবে আরও তথ্য প্রয়োজন।,partially_correct,55,ইতিহাস
532,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,এটি আমার জানা নেই তবে অনেক মতামত রয়েছে।,incorrect,15,ইতিহাস
533,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতি তবে আরও তথ্য প্রয়োজন।,partially_correct,68,ইতিহাস
534,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়,partially_correct,50,ইতিহাস
535,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতি তবে আরও তথ্য প্রয়োজন।,partially_correct,59,ইতিহাস
536,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত,partially_correct,61,ইতিহাস
537,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতি তবে আরও তথ্য প্রয়োজন।,partially_correct,67,ইতিহাস
538,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত,partially_correct,47,ইতিহাস
539,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,এই বিষয়ে ভিন্নমত রয়েছে এবং সবাই একমত নয়।,incorrect,6,ইতিহাস
540,পাকিস্তানের প্রতিষ্ঠা ও প্রাথমিক চ্যালেঞ্জগুলি বর্ণনা কর।,পাকিস্তান ১৯৪৭ সালে ভারত বিভাজনের ফলে প্রতিষ্ঠিত হয়। দ্বিজাতি তত্ত্বের ভিত্তিতে এটি একটি মুসলিম সংখ্যাগরিষ্ঠ দেশ হিসেবে গঠিত হয়।,আমি মনে করি এটি একেবারে ভিন্ন ছিল এবং সবাই ভুল জানে।,incorrect,17,ইতিহাস
541,নালন্দা বিশ্ববিদ্যালয়ের গুরুত্ব আলোচনা কর।,নালন্দা বিশ্ববিদ্যালয় প্রাচীন ভারতের সবচেয়ে বিখ্যাত শিক্ষা প্রতিষ্ঠান ছিল। এটি ৫ম শতক থেকে ১২তম শতক পর্যন্ত বিদ্যমান ছিল এবং বিশ্বের বিভিন্ন দেশ থেকে ছাত্ররা এখানে শিক্ষা নিতে আসত।,প্রশ্নটি অস্পষ্ট এবং উত্তর দেওয়া খুবই কঠিন।,incorrect,30,ইতিহাস
542,নালন্দা বিশ্ববিদ্যালয়ের গুরুত্ব আলোচনা কর।,নালন্দা বিশ্ববিদ্যালয় প্রাচীন ভারতের সবচেয়ে বিখ্যাত শিক্ষা প্রতিষ্ঠান ছিল। এটি ৫ম শতক থেকে ১২তম শতক পর্যন্ত বিদ্যমান ছিল এবং বিশ্বের বিভিন্ন দেশ থেকে ছাত্ররা এখানে শিক্ষা নিতে আসত।,নালন্দা বিশ্ববিদ্যালয় প্রাচীন ভারতের সবচেয়ে বিখ্যাত শিক্ষা প্রতিষ্ঠান ছিল। এটি ৫ম শতক থেক,partially_correct,43,ইতিহাস
543,নালন্দা বিশ্ববিদ্যালয়ের গুরুত্ব আলোচনা কর।,নালন্দা বিশ্ববিদ্যালয় প্রাচীন ভারতের সবচেয়ে বিখ্যাত শিক্ষা প্রতিষ্ঠান ছিল। এটি ৫ম শতক থেকে ১২তম শতক পর্যন্ত বিদ্যমান ছিল এবং বিশ্বের বিভিন্ন দেশ থেকে ছাত্ররা এখানে শিক্ষা নিতে আসত।,নালন্দা বিশ্ববিদ্যালয় প্রাচীন ভারতের সবচেয়ে বিখ্যাত শিক্ষা তবে আরও তথ্য প্রয়োজন।,partially_correct,60,ইতিহাস
544,নালন্দা বিশ্ববিদ্যালয়ের গুরুত্ব আলোচনা কর।,নালন্দা বিশ্ববিদ্যালয় প্রাচীন ভারতের সবচেয়ে বিখ্যাত শিক্ষা প্রতিষ্ঠান ছিল। এটি ৫ম শতক থেকে ১২তম শতক পর্যন্ত বিদ্যমান ছিল এবং বিশ্বের বিভিন্ন দেশ থেকে ছাত্ররা এখানে শিক্ষা নিতে আসত।,নালন্দা বিশ্ববিদ্যালয় প্রাচীন ভারতের সবচেয়ে বিখ্যাত শিক্ষা তবে আরও তথ্য প্রয়োজন।,partially_correct,41,ইতিহাস
545,নালন্দা বিশ্ববিদ্যালয়ের গুরুত্ব আলোচনা কর।,নালন্দা বিশ্ববিদ্যালয় প্রাচীন ভারতের সবচেয়ে বিখ্যাত শিক্ষা প্রতিষ্ঠান ছিল। এটি ৫ম শতক থেকে ১২তম শতক পর্যন্ত বিদ্যমান ছিল এবং বিশ্বের বিভিন্ন দেশ থেকে ছাত্ররা এখানে শিক্ষা নিতে আসত।,এই প্রশ্নের উত্তরে নিম্নলিখিত বিষয়গুলি উল্লেখযোগ্য: নালন্দা বিশ্ববিদ্যালয় প্রাচীন ভারতের সবচেয়ে বিখ্যাত শিক্ষা প্রতিষ্ঠান ছিল। এটি ৫ম শতক থেকে ১২তম শতক পর্যন্ত বিদ্যমান ছিল এবং বিশ্বের বিভিন্ন দেশ থেক...,correct,99,ইতিহাস
546,নালন্দা বিশ্ববিদ্যালয়ের গুরুত্ব আলোচনা কর।,নালন্দা বিশ্ববিদ্যালয় প্রাচীন ভারতের সবচেয়ে বিখ্যাত শিক্ষা প্রতিষ্ঠান ছিল। এটি ৫ম শতক থেকে ১২তম শতক পর্যন্ত বিদ্যমান ছিল এবং বিশ্বের বিভিন্ন দেশ থেকে ছাত্ররা এখানে শিক্ষা নিতে আসত।,নালন্দা বিশ্ববিদ্যালয় প্রাচীন ভারতের সবচেয়ে বিখ্যাত শিক্ষা প্রতিষ্ঠান ছিল। এটি ৫ম শতক থেকে ১২তম শতক পর্যন্ত বিদ্যমান ছিল এবং বিশ্বের বিভিন্ন দেশ থেকে ছাত্ররা এখানে শিক্ষা নিতে আসত। এটি পরীক্ষায় খুবই গুরুত্বপূর্ণ।,correct,96,ইতিহাস
547,নালন্দা বিশ্ববিদ্যালয়ের গুরুত্ব আলোচনা কর।,নালন্দা বিশ্ববিদ্যালয় প্রাচীন ভারতের সবচেয়ে বিখ্যাত শিক্ষা প্রতিষ্ঠান ছিল। এটি ৫ম শতক থেকে ১২তম শতক পর্যন্ত বিদ্যমান ছিল এবং বিশ্বের বিভিন্ন দেশ থেকে ছাত্ররা এখানে শিক্ষা নিতে আসত।,অধিকাংশ তথ্য সঠিক: নালন্দা বিশ্ববিদ্যালয় প্রাচীন ভারতের সবচেয়ে বিখ্যাত শিক্ষা প্রতিষ্ঠান ছিল। এটি ৫ম শতক থেকে ১২তম শত...,partially_correct,46,ইতিহাস
548,নালন্দা বিশ্ববিদ্যালয়ের গুরুত্ব আলোচনা কর।,নালন্দা বিশ্ববিদ্যালয় প্রাচীন ভারতের সবচেয়ে বিখ্যাত শিক্ষা প্রতিষ্ঠান ছিল। এটি ৫ম শতক থেকে ১২তম শতক পর্যন্ত বিদ্যমান ছিল এবং বিশ্বের বিভিন্ন দেশ থেকে ছাত্ররা এখানে শিক্ষা নিতে আসত।,নালন্দা বিশ্ববিদ্যালয় প্রাচীন ভারতের সবচেয়ে বিখ্যাত শিক্ষা প্রতিষ্ঠান ছিল। এটি ৫ম শতক থেক,partially_correct,52,ইতিহাস
