id,question,reference_answer,student_answer,label,human_score,subject
456,পৃথিবীর সবচেয়ে উঁচু পর্বত কোনটি?,মাউন্ট এভারেস্ট পৃথিবীর সবচেয়ে উঁচু পর্বত।,আমার নাম রহিম।,incorrect,10,ভূগোল
457,পৃথিবীর সবচেয়ে উঁচু পর্বত কোনটি?,মাউন্ট এভারেস্ট পৃথিবীর সবচেয়ে উঁচু পর্বত।,এভারেস্ট মাউন্ট পৃথিবীর সবচেয়ে উঁচু পর্বত।,incorrect,23,ভূগোল
458,পৃথিবীর সবচেয়ে উঁচু পর্বত কোনটি?,মাউন্ট এভারেস্ট পৃথিবীর সবচেয়ে উঁচু পর্বত।,এটি এভারেস্ট পৃথিবীর সবচেয়ে উঁচু পর্বত।,partially_correct,55,ভূগোল
459,পৃথিবীর সবচেয়ে উঁচু পর্বত কোনটি?,মাউন্ট এভারেস্ট পৃথিবীর সবচেয়ে উঁচু পর্বত।,আজ রবিবার।,incorrect,5,ভূগোল
460,পৃথিবীর সবচেয়ে উঁচু পর্বত কোনটি?,মাউন্ট এভারেস্ট পৃথিবীর সবচেয়ে উঁচু পর্বত।,আমার বাড়ি ঢাকায়।,incorrect,10,ভূগোল
461,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,সুন্দরবন বাংলাদেশ ভারতের ও মধ্যে অবস্থিত।,correct,95,ভূগোল
462,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,ঘোড়া বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,incorrect,19,ভূগোল
463,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,বাংলাদেশ সুন্দরবন ও ভারতের মধ্যে অবস্থিত।,incorrect,23,ভূগোল
464,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত এটি সবাই জানে।,correct,85,ভূগোল
465,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে।,partially_correct,50,ভূগোল
466,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,সুন্দরবন বাংলাদেশ ভারতের ও মধ্যে অবস্থিত।,correct,86,ভূগোল
467,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,ওটি বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,partially_correct,59,ভূগোল
468,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,বাংলাদেশ সুন্দরবন ও ভারতের মধ্যে অবস্থিত।,incorrect,34,ভূগোল
469,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,বাংলাদেশ সুন্দরবন ও ভারতের মধ্যে অবস্থিত।,incorrect,37,ভূগোল
470,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,বাংলাদেশ সুন্দরবন ও ভারতের মধ্যে অবস্থিত।,incorrect,38,ভূগোল
471,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত এটি একটি গুরুত্বপূর্ণ তথ্য।,correct,95,ভূগোল
472,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,সুন্দরবন বাংলাদেশ ভারতের ও মধ্যে অবস্থিত।,correct,92,ভূগোল
473,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,আমার নাম রহিম।,incorrect,4,ভূগোল
474,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,correct,100,ভূগোল
475,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,বাংলাদেশ সুন্দরবন ও ভারতের মধ্যে অবস্থিত।,incorrect,26,ভূগোল
476,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,মাছ বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,incorrect,17,ভূগোল
477,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,বাংলাদেশ সুন্দরবন ও ভারতের মধ্যে অবস্থিত।,incorrect,23,ভূগোল
478,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,বাংলাদেশ সুন্দরবন ও ভারতের মধ্যে অবস্থিত।,incorrect,37,ভূগোল
479,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,বাংলাদেশ সুন্দরবন ও ভারতের মধ্যে অবস্থিত।,incorrect,21,ভূগোল
480,সুন্দরবন কোথায় অবস্থিত?,সুন্দরবন বাংলাদেশ ও ভারতের মধ্যে অবস্থিত।,বাংলাদেশ সুন্দরবন ও ভারতের মধ্যে অবস্থিত।,incorrect,28,ভূগোল
481,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,নীলনদ মহাদেশে অবস্থিত।,partially_correct,79,ভূগোল
482,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,নীলনদ মহাদেশে আফ্রিকা অবস্থিত।,correct,95,ভূগোল
483,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,নীলনদ মহাদেশে অবস্থিত।,partially_correct,66,ভূগোল
484,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,আফ্রিকা মহাদেশে অবস্থিত।,partially_correct,47,ভূগোল
485,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,নীলনদ আফ্রিকা মহাদেশে অবস্থিত এটি প্রমাণিত সত্য।,correct,88,ভূগোল
486,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,নীলনদ মহাদেশে আফ্রিকা অবস্থিত।,correct,93,ভূগোল
487,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,নীলনদ মহাদেশে অবস্থিত।,partially_correct,72,ভূগোল
488,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,আফ্রিকা মহাদেশে অবস্থিত।,partially_correct,44,ভূগোল
489,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,আজ আবহাওয়া ভালো।,incorrect,4,ভূগোল
490,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,নীলনদ আফ্রিকা মহাদেশে অবস্থিত এটি পরীক্ষায় আসে।,correct,93,ভূগোল
491,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,তিনি আফ্রিকা মহাদেশে অবস্থিত।,partially_correct,58,ভূগোল
492,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,correct,96,ভূগোল
493,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,correct,97,ভূগোল
494,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,ওটি আফ্রিকা মহাদেশে অবস্থিত।,partially_correct,65,ভূগোল
495,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,correct,96,ভূগোল
496,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,সে আফ্রিকা মহাদেশে অবস্থিত।,partially_correct,59,ভূগোল
497,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,আফ্রিকা নীলনদ মহাদেশে অবস্থিত।,incorrect,36,ভূগোল
498,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,নীলনদ মহাদেশে আফ্রিকা অবস্থিত।,correct,86,ভূগোল
499,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,মাছ আফ্রিকা মহাদেশে অবস্থিত।,incorrect,21,ভূগোল
500,নীলনদ কোন মহাদেশে অবস্থিত?,নীলনদ আফ্রিকা মহাদেশে অবস্থিত।,নীলনদ আফ্রিকা লন্ডনে অবস্থিত।,incorrect,13,ভূগোল
501,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,চেয়ার ভারতের জাতীয় নদী।,incorrect,17,ভূগোল
502,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,আজ আবহাওয়া ভালো।,incorrect,10,ভূগোল
503,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,গঙ্গা ভারতের দক্ষিণদিকে নদী।,incorrect,24,ভূগোল
504,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,গঙ্গা ভারতের জাতীয় নদী।,correct,95,ভূগোল
505,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,কুকুর ভারতের জাতীয় নদী।,incorrect,23,ভূগোল
506,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,গঙ্গা জাতীয় ভারতের নদী।,correct,92,ভূগোল
507,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,পাখি ভারতের জাতীয় নদী।,incorrect,12,ভূগোল
508,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,ভারতের জাতীয় নদী।,partially_correct,44,ভূগোল
509,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,গঙ্গা জাতীয় ভারতের নদী।,correct,87,ভূগোল
510,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,ওটি ভারতের জাতীয় নদী।,partially_correct,65,ভূগোল
511,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,ভারতের গঙ্গা জাতীয় নদী।,incorrect,39,ভূগোল
512,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,গঙ্গা ভারতের দক্ষিণদিকে নদী।,incorrect,24,ভূগোল
513,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,গঙ্গা ভারতের লন্ডনে নদী।,incorrect,23,ভূগোল
514,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,গঙ্গা জাতীয় ভারতের নদী।,correct,86,ভূগোল
515,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,গঙ্গা ভারতের ১৮০০ নদী।,incorrect,23,ভূগোল
516,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,আকাশ ভারতের জাতীয় নদী।,incorrect,23,ভূগোল
517,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,ভারতের জাতীয় নদী।,partially_correct,54,ভূগোল
518,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,ভারতের গঙ্গা জাতীয় নদী।,incorrect,33,ভূগোল
519,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,গঙ্গা জাতীয় ভারতের নদী।,correct,90,ভূগোল
520,ভারতের জাতীয় নদী কোনটি?,গঙ্গা ভারতের জাতীয় নদী।,ভারতের গঙ্গা জাতীয় নদী।,incorrect,30,ভূগোল
521,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,তারা মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,partially_correct,59,ভূগোল
522,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,পাখি মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,incorrect,12,ভূগোল
523,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,প্রশান্ত মহাসাগর সবচেয়ে পৃথিবীর বড় মহাসাগর।,correct,86,ভূগোল
524,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,মহাসাগর প্রশান্ত পৃথিবীর সবচেয়ে বড় মহাসাগর।,incorrect,23,ভূগোল
525,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,মহাসাগর প্রশান্ত পৃথিবীর সবচেয়ে বড় মহাসাগর।,incorrect,24,ভূগোল
526,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে ২০০১ মহাসাগর।,incorrect,28,ভূগোল
527,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে লন্ডনে মহাসাগর।,incorrect,20,ভূগোল
528,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,প্রশান্ত মহাসাগর সবচেয়ে পৃথিবীর বড় মহাসাগর।,correct,91,ভূগোল
529,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,মহাসাগর প্রশান্ত পৃথিবীর সবচেয়ে বড় মহাসাগর।,incorrect,33,ভূগোল
530,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,correct,97,ভূগোল
531,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,গতকাল বৃষ্টি হয়েছিল।,incorrect,5,ভূগোল
532,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,প্রশান্ত মহাসাগর সবচেয়ে পৃথিবীর বড় মহাসাগর।,correct,94,ভূগোল
533,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে ১৮০০ মহাসাগর।,incorrect,14,ভূগোল
534,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,আকাশ মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,incorrect,13,ভূগোল
535,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,মহাসাগর প্রশান্ত পৃথিবীর সবচেয়ে বড় মহাসাগর।,incorrect,37,ভূগোল
536,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,মহাসাগর প্রশান্ত পৃথিবীর সবচেয়ে বড় মহাসাগর।,incorrect,23,ভূগোল
537,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,ওটি মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,partially_correct,62,ভূগোল
538,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,মহাসাগর প্রশান্ত পৃথিবীর সবচেয়ে বড় মহাসাগর।,incorrect,37,ভূগোল
539,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,বাংলাদেশ একটি সুন্দর দেশ।,incorrect,10,ভূগোল
540,কোন মহাসাগর সবচেয়ে বড়?,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে বড় মহাসাগর।,প্রশান্ত মহাসাগর পৃথিবীর সবচেয়ে ২০০১ মহাসাগর।,incorrect,29,ভূগোল
541,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,সে মরুভূমি ভারতের রাজস্থানে অবস্থিত।,partially_correct,60,ভূগোল
542,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,তারা মরুভূমি ভারতের রাজস্থানে অবস্থিত।,partially_correct,65,ভূগোল
543,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,মরুভূমি থর ভারতের রাজস্থানে অবস্থিত।,incorrect,20,ভূগোল
544,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,থর ভারতের রাজস্থানে অবস্থিত।,partially_correct,77,ভূগোল
545,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,থর ভারতের মরুভূমি রাজস্থানে অবস্থিত।,correct,87,ভূগোল
546,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,correct,95,ভূগোল
547,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,থর মরুভূমি ভারতের ১৮০০ অবস্থিত।,incorrect,22,ভূগোল
548,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,মরুভূমি থর ভারতের রাজস্থানে অবস্থিত।,incorrect,34,ভূগোল
549,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,মরুভূমি ভারতের রাজস্থানে অবস্থিত।,partially_correct,45,ভূগোল
550,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,মরুভূমি থর ভারতের রাজস্থানে অবস্থিত।,incorrect,29,ভূগোল
551,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,মরুভূমি ভারতের রাজস্থানে অবস্থিত।,partially_correct,42,ভূগোল
552,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,correct,96,ভূগোল
553,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,থর মরুভূমি ভারতের অবস্থিত।,partially_correct,66,ভূগোল
554,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,থর ভারতের মরুভূমি রাজস্থানে অবস্থিত।,correct,89,ভূগোল
555,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,গরু মরুভূমি ভারতের রাজস্থানে অবস্থিত।,incorrect,23,ভূগোল
556,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,টেবিল মরুভূমি ভারতের রাজস্থানে অবস্থিত।,incorrect,24,ভূগোল
557,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,মরুভূমি থর ভারতের রাজস্থানে অবস্থিত।,incorrect,28,ভূগোল
558,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,থর মরুভূমি ভারতের অবস্থিত।,partially_correct,68,ভূগোল
559,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,মরুভূমি থর ভারতের রাজস্থানে অবস্থিত।,incorrect,33,ভূগোল
560,থর মরুভূমি কোথায় অবস্থিত?,থর মরুভূমি ভারতের রাজস্থানে অবস্থিত।,থর ভারতের মরুভূমি রাজস্থানে অবস্থিত।,correct,89,ভূগোল
561,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,আমি স্কুলে যাই।,incorrect,8,ভূগোল
562,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,বাংলাদেশের রাজধানী ঢাকায়।,partially_correct,36,ভূগোল
563,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,এটি রাজধানী ঢাকায় অবস্থিত।,partially_correct,56,ভূগোল
564,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,correct,96,ভূগোল
565,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,বাংলাদেশের রাজধানী ঢাকায়।,partially_correct,41,ভূগোল
566,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত বইতে লেখা আছে।,correct,89,ভূগোল
567,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,রাজধানী ঢাকায় অবস্থিত।,partially_correct,43,ভূগোল
568,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,correct,98,ভূগোল
569,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,রাজধানী বাংলাদেশের ঢাকায় অবস্থিত।,incorrect,25,ভূগোল
570,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত এটি একটি গুরুত্বপূর্ণ তথ্য।,correct,93,ভূগোল
571,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,ওটি রাজধানী ঢাকায় অবস্থিত।,partially_correct,66,ভূগোল
572,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,বাংলাদেশের ঢাকায় রাজধানী অবস্থিত।,correct,91,ভূগোল
573,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,correct,98,ভূগোল
574,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,correct,98,ভূগোল
575,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,বাংলাদেশের ঢাকায় রাজধানী অবস্থিত।,correct,90,ভূগোল
576,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,আমার নাম রহিম।,incorrect,9,ভূগোল
577,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,রাজধানী বাংলাদেশের ঢাকায় অবস্থিত।,incorrect,40,ভূগোল
578,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,রাজধানী বাংলাদেশের ঢাকায় অবস্থিত।,incorrect,29,ভূগোল
579,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,বাংলাদেশের ঢাকায় রাজধানী অবস্থিত।,correct,91,ভূগোল
580,বাংলাদেশের রাজধানী কোথায়?,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,বাংলাদেশের রাজধানী ঢাকায় অবস্থিত।,correct,97,ভূগোল
581,আমাজন বন কোথায় অবস্থিত?,আমাজন বন দক্ষিণ আমেরিকায় অবস্থিত।,আমাজন বন দক্ষিণ অবস্থিত।,partially_correct,79,ভূগোল
582,আমাজন বন কোথায় অবস্থিত?,আমাজন বন দক্ষিণ আমেরিকায় অবস্থিত।,বন আমাজন দক্ষিণ আমেরিকায় অবস্থিত।,incorrect,22,ভূগোল
583,আমাজন বন কোথায় অবস্থিত?,আমাজন বন দক্ষিণ আমেরিকায় অবস্থিত।,বন আমাজন দক্ষিণ আমেরিকায় অবস্থিত।,incorrect,23,ভূগোল
584,আমাজন বন কোথায় অবস্থিত?,আমাজন বন দক্ষিণ আমেরিকায় অবস্থিত।,এটি বন দক্ষিণ আমেরিকায় অবস্থিত।,partially_correct,67,ভূগোল
585,আমাজন বন কোথায় অবস্থিত?,আমাজন বন দক্ষিণ আমেরিকায় অবস্থিত।,আমাজন বন দক্ষিণ ২০০১ অবস্থিত।,incorrect,22,ভূগোল
586,আমাজন বন কোথায় অবস্থিত?,আমাজন বন দক্ষিণ আমেরিকায় অবস্থিত।,আমাজন বন দক্ষিণ আমেরিকায়।,partially_correct,45,ভূগোল
587,আমাজন বন কোথায় অবস্থিত?,আমাজন বন দক্ষিণ আমেরিকায় অবস্থিত।,তারা বন দক্ষিণ আমেরিকায় অবস্থিত।,partially_correct,60,ভূগোল
588,আমাজন বন কোথায় অবস্থিত?,আমাজন বন দক্ষিণ আমেরিকায় অবস্থিত।,আমাজন দক্ষিণ বন আমেরিকায় অবস্থিত।,correct,93,ভূগোল
589,আমাজন বন কোথায় অবস্থিত?,আমাজন বন দক্ষিণ আমেরিকায় অবস্থিত।,আমাজন দক্ষিণ বন আমেরিকায় অবস্থিত।,correct,93,ভূগোল
590,আমাজন বন কোথায় অবস্থিত?,আমাজন বন দক্ষিণ আমেরিকায় অবস্থিত।,আমাজন বন দক্ষিণ ১৮০০ অবস্থিত।,incorrect,21,ভূগোল
